,matchcode,map,team1,team2,score1,score2,eventcode,stars,date,mapnumber
3106,2327123,Mirage,fnatic,Heroic,13,16,3374,2,3rd of October 2018,1
3107,2327122,Mirage,mousesports,HellRaisers,16,4,3374,2,3rd of October 2018,1
3108,2327120,Train,AGO,North,10,16,3374,1,3rd of October 2018,1
3109,2327121,Inferno,HellRaisers,mousesports,9,16,3374,2,3rd of October 2018,1
3110,2327119,Mirage,North,AGO,16,6,3374,1,3rd of October 2018,1
3111,2327116,Overpass,North,BIG,13,16,3374,3,2nd of October 2018,1
3112,2327118,Nuke,NiP,Heroic,11,16,3374,2,2nd of October 2018,1
3113,2327115,Train,BIG,North,20,22,3374,3,2nd of October 2018,1
3114,2327117,Mirage,Heroic,NiP,16,13,3374,2,2nd of October 2018,1
3115,2327114,Dust2,Windigo,AGO,17,19,3374,0,2nd of October 2018,1
3116,2327112,Dust2,Heroic,North,10,16,3374,2,2nd of October 2018,1
3117,2327113,Mirage,AGO,Windigo,7,16,3374,0,2nd of October 2018,1
3118,2327111,Train,North,Heroic,16,6,3374,2,2nd of October 2018,1
3119,2327110,Dust2,HellRaisers,BIG,2,16,3374,2,2nd of October 2018,1
3120,2327108,Cache,ex-Space Soldiers,NiP,16,2,3374,1,2nd of October 2018,1
3121,2327109,Cache,BIG,HellRaisers,10,16,3374,2,2nd of October 2018,1
3122,2327107,Mirage,NiP,ex-Space Soldiers,6,16,3374,1,2nd of October 2018,1
3123,2329036,Nuke,Red Reserve,x-kom,8,16,4123,0,11th of November 2018,1
3124,2329036,Dust2,Red Reserve,x-kom,16,5,4123,0,11th of November 2018,2
3125,2329036,Mirage,Red Reserve,x-kom,15,19,4123,0,11th of November 2018,3
3126,2329035,Train,expert,Valiance,2,16,4123,0,11th of November 2018,1
3127,2329035,Cache,expert,Valiance,16,19,4123,0,11th of November 2018,2
3128,2329023,Mirage,Valiance,Vitality,19,16,4123,0,11th of November 2018,1
3129,2329024,Inferno,Chaos,x-kom,14,16,4123,0,11th of November 2018,1
3130,2329025,Inferno,BRZINA,Red Reserve,10,16,4123,0,11th of November 2018,1
3131,2329026,Train,AGO,expert,13,16,4123,0,11th of November 2018,1
3132,2329022,Nuke,x6tence Galaxy,expert,14,16,4123,0,10th of November 2018,1
3133,2329021,Overpass,EURONICS,Red Reserve,11,16,4123,0,10th of November 2018,1
3134,2329020,Inferno,AGO,MAD Lions,16,14,4123,0,10th of November 2018,1
3135,2329016,Cache,BRZINA,Epsilon,16,14,4123,0,10th of November 2018,1
3136,2329019,Cache,LeftOut,Valiance,2,16,4123,0,10th of November 2018,1
3137,2329017,Inferno,Vitality,SJ,16,9,4123,0,10th of November 2018,1
3138,2329015,Train,fightclub,x-kom,6,16,4123,0,10th of November 2018,1
3139,2329018,Dust2,Chaos,ALTERNATE aTTaX,16,4,4123,0,10th of November 2018,1
3140,2328925,Dust2,Chiefs,Grayhound,8,16,4094,0,11th of November 2018,1
3141,2328925,Inferno,Chiefs,Grayhound,16,13,4094,0,11th of November 2018,2
3142,2328925,Nuke,Chiefs,Grayhound,16,13,4094,0,11th of November 2018,3
3143,2328924,Inferno,Grayhound,Breakaway,16,6,4094,0,10th of November 2018,1
3144,2328924,Overpass,Grayhound,Breakaway,16,7,4094,0,10th of November 2018,2
3145,2328923,Mirage,Chiefs,madlikewizards,16,5,4094,0,10th of November 2018,1
3146,2328923,Nuke,Chiefs,madlikewizards,16,1,4094,0,10th of November 2018,2
3147,2328922,Cache,madlikewizards,Grayhound,8,16,4094,0,9th of November 2018,1
3148,2328921,Dust2,AVANT,Grayhound,6,16,4094,0,9th of November 2018,1
3149,2328920,Mirage,madlikewizards,AVANT,16,12,4094,0,9th of November 2018,1
3150,2328916,Nuke,Legacy,Chiefs,7,16,4094,0,9th of November 2018,1
3151,2328914,Nuke,Chiefs,Breakaway,22,20,4094,0,9th of November 2018,1
3152,2328915,Inferno,ORDER,Legacy,16,10,4094,0,9th of November 2018,1
3153,2328919,Mirage,Legacy,Breakaway,9,16,4094,0,9th of November 2018,1
3154,2328918,Mirage,Chiefs,ORDER,19,15,4094,0,9th of November 2018,1
3155,2328917,Mirage,Breakaway,ORDER,16,13,4094,0,9th of November 2018,1
3156,2328810,Mirage,Astralis,Liquid,16,14,3954,5,11th of November 2018,1
3157,2328810,Nuke,Astralis,Liquid,16,7,3954,5,11th of November 2018,2
3158,2328810,Inferno,Astralis,Liquid,16,4,3954,5,11th of November 2018,3
3159,2328809,Inferno,FaZe,Liquid,16,7,3954,4,11th of November 2018,1
3160,2328809,Mirage,FaZe,Liquid,1,16,3954,4,11th of November 2018,2
3161,2328809,Cache,FaZe,Liquid,4,16,3954,4,11th of November 2018,3
3162,2328808,Dust2,Astralis,fnatic,16,14,3954,1,10th of November 2018,1
3163,2328808,Mirage,Astralis,fnatic,12,16,3954,1,10th of November 2018,2
3164,2328808,Inferno,Astralis,fnatic,19,17,3954,1,10th of November 2018,3
3165,2328807,Train,Astralis,mousesports,16,5,3954,3,9th of November 2018,1
3166,2328807,Nuke,Astralis,mousesports,16,13,3954,3,9th of November 2018,2
3167,2328806,Overpass,LDLC,Liquid,16,11,3954,1,9th of November 2018,1
3168,2328806,Cache,LDLC,Liquid,14,16,3954,1,9th of November 2018,2
3169,2328806,Mirage,LDLC,Liquid,4,16,3954,1,9th of November 2018,3
3170,2328804,Mirage,fnatic,Liquid,16,12,3954,1,9th of November 2018,1
3171,2328804,Inferno,fnatic,Liquid,12,16,3954,1,9th of November 2018,2
3172,2328804,Overpass,fnatic,Liquid,16,7,3954,1,9th of November 2018,3
3173,2328805,Cache,Luminosity,mousesports,13,16,3954,1,9th of November 2018,1
3174,2328805,Mirage,Luminosity,mousesports,5,16,3954,1,9th of November 2018,2
3175,2328803,Nuke,NRG,LDLC,19,17,3954,1,8th of November 2018,1
3176,2328803,Overpass,NRG,LDLC,11,16,3954,1,8th of November 2018,2
3177,2328803,Train,NRG,LDLC,8,16,3954,1,8th of November 2018,3
3178,2328802,Mirage,Astralis,FaZe,7,16,3954,4,8th of November 2018,1
3179,2328802,Inferno,Astralis,FaZe,15,19,3954,4,8th of November 2018,2
3180,2328800,Dust2,BIG,mousesports,10,16,3954,3,8th of November 2018,1
3181,2328800,Train,BIG,mousesports,10,16,3954,3,8th of November 2018,2
3182,2328801,Mirage,Luminosity,eUnited,16,10,3954,0,8th of November 2018,1
3183,2328801,Train,Luminosity,eUnited,16,9,3954,0,8th of November 2018,2
3184,2328799,Dust2,North,LDLC,16,8,3954,1,8th of November 2018,1
3185,2328799,Nuke,North,LDLC,10,16,3954,1,8th of November 2018,2
3186,2328799,Mirage,North,LDLC,10,16,3954,1,8th of November 2018,3
3187,2328797,Mirage,Liquid,mousesports,11,16,3954,3,8th of November 2018,1
3188,2328797,Inferno,Liquid,mousesports,16,9,3954,3,8th of November 2018,2
3189,2328797,Nuke,Liquid,mousesports,16,10,3954,3,8th of November 2018,3
3190,2328798,Inferno,MIBR,NRG,16,10,3954,3,7th of November 2018,1
3191,2328798,Cache,MIBR,NRG,18,22,3954,3,7th of November 2018,2
3192,2328798,Train,MIBR,NRG,11,16,3954,3,7th of November 2018,3
3193,2328796,Overpass,eUnited,fnatic,13,16,3954,0,7th of November 2018,1
3194,2328796,Inferno,eUnited,fnatic,11,16,3954,0,7th of November 2018,2
3195,2328795,Dust2,Natus Vincere,BIG,14,16,3954,3,7th of November 2018,1
3196,2328795,Inferno,Natus Vincere,BIG,13,16,3954,3,7th of November 2018,2
3197,2328794,Inferno,Luminosity,AVANGAR,16,14,3954,1,7th of November 2018,1
3198,2328794,Train,Luminosity,AVANGAR,16,10,3954,1,7th of November 2018,2
3199,2328793,Overpass,LDLC,Renegades,12,16,3954,1,7th of November 2018,1
3200,2328793,Cache,LDLC,Renegades,16,14,3954,1,7th of November 2018,2
3201,2328793,Mirage,LDLC,Renegades,16,2,3954,1,7th of November 2018,3
3202,2328792,Cache,FaZe,MIBR,16,14,3954,4,7th of November 2018,1
3203,2328792,Mirage,FaZe,MIBR,14,16,3954,4,7th of November 2018,2
3204,2328792,Train,FaZe,MIBR,16,11,3954,4,7th of November 2018,3
3205,2328791,Dust2,MVP PK,NRG,16,11,3954,1,7th of November 2018,1
3206,2328791,Train,MVP PK,NRG,9,16,3954,1,7th of November 2018,2
3207,2328791,Inferno,MVP PK,NRG,8,16,3954,1,7th of November 2018,3
3208,2328789,Inferno,Astralis,North,16,5,3954,3,7th of November 2018,1
3209,2328789,Nuke,Astralis,North,16,4,3954,3,7th of November 2018,2
3210,2328785,Train,mousesports,AVANGAR,16,5,3954,2,6th of November 2018,1
3211,2328786,Cache,Liquid,Luminosity,16,11,3954,1,6th of November 2018,1
3212,2328784,Cache,fnatic,BIG,16,9,3954,1,6th of November 2018,1
3213,2328783,Mirage,Natus Vincere,eUnited,6,16,3954,1,6th of November 2018,1
3214,2328779,Inferno,MIBR,Renegades,16,12,3954,2,6th of November 2018,1
3215,2328780,Mirage,FaZe,LDLC,16,14,3954,1,6th of November 2018,1
3216,2328778,Cache,NRG,North,10,16,3954,3,6th of November 2018,1
3217,2328777,Nuke,Astralis,MVP PK,16,8,3954,1,6th of November 2018,1
3218,2328771,Inferno,Tainted Minds,Chiefs,12,16,4218,0,8th of November 2018,1
3219,2328771,Cache,Tainted Minds,Chiefs,6,16,4218,0,8th of November 2018,2
3220,2328770,Train,Chiefs,Legacy,11,16,4218,0,7th of November 2018,1
3221,2328770,Nuke,Chiefs,Legacy,16,4,4218,0,7th of November 2018,2
3222,2328770,Mirage,Chiefs,Legacy,16,6,4218,0,7th of November 2018,3
3223,2328969,Cache,3DMAX,Movistar Riders,16,7,4172,0,8th of November 2018,1
3224,2328969,Nuke,3DMAX,Movistar Riders,11,16,4172,0,8th of November 2018,2
3225,2328969,Inferno,3DMAX,Movistar Riders,3,16,4172,0,8th of November 2018,3
3226,2328906,Nuke,Movistar Riders,forZe,16,7,4172,0,8th of November 2018,1
3227,2328906,Train,Movistar Riders,forZe,6,16,4172,0,8th of November 2018,2
3228,2328906,Mirage,Movistar Riders,forZe,16,10,4172,0,8th of November 2018,3
3229,2328905,Overpass,Windigo,3DMAX,14,16,4172,0,8th of November 2018,1
3230,2328905,Nuke,Windigo,3DMAX,2,16,4172,0,8th of November 2018,2
3231,2328870,Inferno,Jordan's Money Crew,forZe,14,16,4172,0,7th of November 2018,1
3232,2328870,Overpass,Jordan's Money Crew,forZe,16,5,4172,0,7th of November 2018,2
3233,2328870,Mirage,Jordan's Money Crew,forZe,12,16,4172,0,7th of November 2018,3
3234,2328868,Inferno,3DMAX,pro100,16,12,4172,0,7th of November 2018,1
3235,2328868,Mirage,3DMAX,pro100,12,16,4172,0,7th of November 2018,2
3236,2328868,Dust2,3DMAX,pro100,16,11,4172,0,7th of November 2018,3
3237,2328869,Mirage,Movistar Riders,Epsilon,11,16,4172,0,7th of November 2018,1
3238,2328869,Inferno,Movistar Riders,Epsilon,16,14,4172,0,7th of November 2018,2
3239,2328869,Train,Movistar Riders,Epsilon,16,7,4172,0,7th of November 2018,3
3240,2328867,Dust2,Windigo,Tricked,16,11,4172,0,7th of November 2018,1
3241,2328867,Nuke,Windigo,Tricked,6,16,4172,0,7th of November 2018,2
3242,2328867,Cache,Windigo,Tricked,16,9,4172,0,7th of November 2018,3
