,matchcode,team,map
2682,2324492,Sprout,Train
2683,2324495,Fragsters,Inferno
2684,2324495,Windigo,Mirage
2685,2324491,Red Reserve,Overpass
2686,2324491,EURONICS,Nuke
2687,2324490,OpTic,Mirage
2688,2324490,LeftOut,Inferno
2689,2324489,Nordavind,Nuke
2690,2324489,NiP,Overpass
2691,2324488,AGO,Mirage
2692,2324488,3DMAX,Inferno
2693,2324476,FURIA,Inferno
2694,2324476,compLexity,Nuke
2695,2324482,Winstrike,Nuke
2696,2324482,GoodJob,Cache
2697,2324303,FURIA Inagame,Dust2
2698,2324303,Virtue,Inferno
2699,2324466,NiP,Train
2700,2324466,Fragsters,Nuke
2701,2324463,Nordavind,Overpass
2702,2324463,Kinguin,Dust2
2703,2324468,AGO,Train
2704,2324468,Windigo,Nuke
2705,2324467,Heroic,Dust2
2706,2324467,EURONICS,Overpass
2707,2324029,aAa,Nuke
2708,2324029,LDLC,Train
2709,2324469,Epsilon,Mirage
2710,2324469,ENCE,Overpass
2711,2324462,LeftOut,Train
2712,2324462,3DMAX,Cache
2713,2324471,KlikTech,Mirage
2714,2324471,Nexus,Inferno
2715,2324470,toxic,Dust2
2716,2324470,HEADSHOTBG,Nuke
2717,2324461,MKERS,Train
2718,2324461,MorningStars,Inferno
2719,2324450,Vindicta,Dust2
2720,2324450,Alpha Red,Inferno
2721,2324449,ArkAngel,Overpass
2722,2324449,QuestionMark,Cache
2723,2324481,aAa,Train
2724,2324481,MAXISAUCISSE,Inferno
2725,2324445,Ignis,Train
2726,2324445,GOSU,Mirage
2727,2324448,XCN,Nuke
2728,2324448,Beyond,Cache
2729,2324446,MVP PK,Dust2
2730,2324446,SCARZ Absolute,Cache
2731,2324451,Signature,Mirage
2732,2324451,24BHB,Inferno
2733,2324460,OutPlayed,Inferno
2734,2324460,Forge,Cache
2735,2324455,toxic,Dust2
2736,2324455,KlikTech,Mirage
2737,2324454,Nexus,Mirage
2738,2324454,HEADSHOTBG,Train
2739,2324384,EPG,Inferno
2740,2324384,AVANGAR,Mirage
2741,2324428,FLuffy Gangsters,Mirage
2742,2324428,PLINK,Inferno
2743,2324444,HEXAGONE,Inferno
2744,2324444,OFFSET,Train
2745,2324382,eUnited,Mirage
2746,2324382,Rogue,Overpass
2747,2324381,eUnited,Train
2748,2324381,compLexity,Mirage
2749,2324012,EURONICS,Cache
2750,2324012,Winstrike,Train
2751,2324427,Valiance,Cache
2752,2324427,Bpro,Mirage
2753,2324425,Heroic,Nuke
2754,2324425,Space Soldiers,Train
2755,2324426,Windigo,Overpass
2756,2324426,MK,Mirage
2757,2324171,PLINK,Nuke
2758,2324171,Monolith,Mirage
2759,2324424,Space Soldiers,Cache
2760,2324424,AGO,Train
2761,2324423,3DMAX,Cache
2762,2324423,Heroic,Mirage
2763,2324401,ALTERNATE aTTaX,Overpass
2764,2324401,Kinguin,Dust2
2765,2324379,TeamOne,Cache
2766,2324379,compLexity,Mirage
2767,2324378,Luminosity,Inferno
2768,2324378,eUnited,Mirage
2769,2324377,Ghost,Train
2770,2324377,compLexity,Mirage
2771,2324376,Luminosity,Mirage
2772,2324376,Rogue,Dust2
2773,2324375,Ghost,Train
2774,2324375,eUnited,Mirage
2775,2324374,TeamOne,Cache
2776,2324374,Luminosity,Overpass
2777,2324349,3DMAX,Inferno
2778,2324349,OpTic,Train
2779,2324350,AGO,Inferno
2780,2324350,HellRaisers,Dust2
2781,2324347,Space Soldiers,Inferno
2782,2324347,Virtus.pro,Train
2783,2324039,k1ck,Mirage
2784,2324039,PLINK,Inferno
2785,2324348,Spirit,Cache
2786,2324348,Heroic,Nuke
2787,2324344,Space Soldiers,Dust2
2788,2324344,OpTic,Nuke
2789,2324249,Chiefs,Nuke
2790,2324249,Grayhound,Overpass
2791,2324249,Chiefs,Mirage
2792,2324249,Grayhound,Inferno
2793,2324345,Heroic,Mirage
2794,2324345,AGO,Dust2
2795,2324172,forZe,Overpass
2796,2324172,Monolith,Inferno
2797,2324346,Spirit,Overpass
2798,2324346,HellRaisers,Mirage
2799,2324156,Singularity,Mirage
2800,2324156,Kinguin,Train
2801,2324343,NOBO,Cache
2802,2324343,Virtus.pro,Mirage
2803,2324248,ORDER,Train
2804,2324248,Chiefs,Nuke
2805,2324305,compLexity,Mirage
2806,2324305,NRG,Inferno
2807,2324305,compLexity,Train
2808,2324305,NRG,Dust2
2809,2324306,compLexity,Mirage
2810,2324306,Renegades,Train
2811,2324304,NRG,Overpass
2812,2324304,Renegades,Cache
2813,2324307,compLexity,Mirage
2814,2324307,Luminosity,Inferno
2815,2324127,Nexus,Mirage
2816,2324127,x-kom,Train
2817,2324279,North,Dust2
2818,2324279,Gambit,Train
2819,2324279,North,Mirage
2820,2324279,Gambit,Overpass
2821,2324308,SkitLite,Overpass
2822,2324308,EPG,Cache
2823,2324258,Winstrike,Train
2824,2324258,forZe,Inferno
2825,2324258,Winstrike,Dust2
2826,2324258,forZe,Mirage
2827,2324278,HellRaisers,Overpass
2828,2324278,Gambit,Cache
2829,2324246,ORDER,Mirage
2830,2324246,Tainted Minds,Nuke
2831,2324261,Gambit,Train
2832,2324261,North,Mirage
2833,2324277,HellRaisers,Dust2
2834,2324277,OpTic,Inferno
2835,2324244,Legacy,Inferno
2836,2324244,Tainted Minds,Cache
2837,2324243,Chiefs,Nuke
2838,2324243,Grayhound,Overpass
2839,2324302,Rogue,Overpass
2840,2324302,Luminosity,Train
2841,2324301,compLexity,Nuke
2842,2324301,Swole Patrol,Cache
2843,2324292,YeaH!,Mirage
2844,2324292,FURIA Inagame,Dust2
2845,2324250,Virtue,Mirage
2846,2324250,Isurus,Overpass
2847,2324254,compLexity,Inferno
2848,2324254,NRG,Cache
2849,2324253,Rogue,Dust2
2850,2324253,Renegades,Train
2851,2324252,compLexity,Mirage
2852,2324252,Luminosity,Inferno
2853,2324251,Swole Patrol,Overpass
2854,2324251,Rogue,Nuke
2855,2324260,BIG,Overpass
2856,2324260,HellRaisers,Train
2857,2324259,OpTic,Nuke
2858,2324259,Heroic,Mirage
2859,2324257,BIG,Cache
2860,2324257,Gambit,Train
2861,2324256,OpTic,Inferno
2862,2324256,North,Mirage
2863,2324242,Chiefs,Overpass
2864,2324242,Tainted Minds,Nuke
2865,2324241,ORDER,Cache
2866,2324241,Grayhound,Overpass
2867,2324255,HellRaisers,Overpass
2868,2324255,OpTic,Inferno
2869,2324247,BIG,Inferno
2870,2324247,Heroic,Nuke
2871,2324240,Taboo,Inferno
2872,2324240,Chiefs,Mirage
2873,2324239,Legacy,Inferno
2874,2324239,ORDER,Cache
2875,2324234,Alpha Wolves,Inferno
2876,2324234,Vault,Train
2877,2324214,W7M,Mirage
2878,2324214,YeaH!,Overpass
2879,2324235,Ex-Rejected,Mirage
2880,2324157,Annunaki,Inferno
2881,2324157,Ex-Thunder Awaken,Cache
2882,2324215,Ex-Rejected,Cache
2883,2324215,Wildcats,Dust2
2884,2324137,Windigo,Overpass
2885,2324137,Kinguin,Dust2
2886,2324183,k1ck,Train
2887,2324183,BIG,Dust2
2888,2324136,Windigo,Train
2889,2324136,Valiance,Cache
2890,2324181,Defusekids,Nuke
2891,2324181,mCon,Cache
2892,2324196,Ex-Thunder Awaken,Cache
2893,2324196,Wildcats,Inferno
2894,2324182,EURONICS,Cache
2895,2324182,HellRaisers,Train
2896,2324173,LDLC,Train
2897,2324173,Sprout,Inferno
2898,2323943,mCon,Cache
2899,2323943,Sector One,Overpass
2900,2324115,Entity,Dust2
2901,2324115,Invictus,Nuke
2902,2324135,Kinguin,Dust2
2903,2324135,Imperial,Mirage
2904,2323946,Sprout,Inferno
2905,2323946,ALTERNATE aTTaX,Train
2906,2323942,Defusekids,Nuke
2907,2323942,Spawn,Cache
2908,2324167,eZaF,Train
2909,2324167,Taboo,Cache
2910,2324166,Conspiracy,Overpass
2911,2324166,Legacy,Cache
2912,2324186,Ex-Thunder Awaken,Mirage
2913,2324186,Furious,Train
2914,2324184,Wildcats,Inferno
2915,2324184,Ex-Rejected,Dust2
2916,2324134,Não Tem Como,Mirage
2917,2324134,Kinguin,Nuke
2918,2324170,eXtatus,Dust2
2919,2324170,Gravity,Cache
2920,2324169,tomorrow,Cache
2921,2324169,AGO,Train
2922,2324168,Giants,Overpass
2923,2324168,Dragons,Mirage
2924,2324119,Space Jam,Mirage
2925,2324119,5balls,Train
2926,2324133,Windigo,Train
2927,2324133,Gambit,Overpass
2928,2324114,2ez,Mirage
2929,2324114,Invictus,Train
2930,2323941,x6tence,Nuke
2931,2323941,Dragons,Mirage
2932,2324086,XD,Dust2
2933,2324086,Gravity,Inferno
2934,2324132,Winstrike,Cache
2935,2324132,Não Tem Como,Train
2936,2324139,tomorrow,Dust2
2937,2324139,Codewise Unicorns,Mirage
2938,2324113,Brutality,Dust2
2939,2324113,Entity,Cache
2940,2324138,Izako Boars,Mirage
2941,2324138,AGO,Inferno
2942,2323940,Giants,Inferno
2943,2323940,MAD Lions,Dust2
2944,2324085,eXtatus,Overpass
2945,2324085,Brute,Cache
2946,2324052,5POWER,Inferno
2947,2324052,VG.Flash,Cache
2948,2324052,5POWER,Mirage
2949,2324052,VG.Flash,Nuke
2950,2324131,x-kom,Mirage
2951,2324131,Windigo,Inferno
2952,2324051,VG.Flash,Mirage
2953,2324051,CyberZen,Nuke
2954,2324112,C4,Mirage
2955,2324112,YeaH!,Inferno
2956,2324111,Isurus,Train
2957,2324111,W7M,Mirage
2958,2324050,CyberZen,Inferno
2959,2324050,EHOME,Dust2
2960,2324049,5POWER,Inferno
2961,2324049,VG.Flash,Cache
2962,2324048,CyberZen,Inferno
2963,2324048,TheMongolz,Train
2964,2324047,ROAR,Mirage
2965,2324047,EHOME,Dust2
2966,2324083,Grayhound,Overpass
2967,2324083,Chiefs,Mirage
2968,2324107,Freedom 35,Inferno
2969,2324107,compLexity,Mirage
2970,2324106,Bravado,Inferno
2971,2324106,Swole Patrol,Overpass
2972,2324110,W7M,Mirage
2973,2324110,Furious,Overpass
2974,2324087,k1ck,Dust2
2975,2324087,PLINK,Overpass
2976,2323991,VG.Flash,Mirage
2977,2323991,CyberZen,Nuke
2978,2323992,ROAR,Mirage
2979,2323992,5POWER,Train
2980,2324084,Legacy,Mirage
2981,2324084,ORDER,Cache
2982,2324080,Taboo,Inferno
2983,2324080,Chiefs,Mirage
2984,2323989,CyberZen,Inferno
2985,2323989,EHOME,Dust2
2986,2323990,5POWER,Inferno
2987,2323990,TheMongolz,Mirage
2988,2324082,Dark Sided,Overpass
2989,2324082,ORDER,Cache
2990,2323919,Winstrike,Train
2991,2323919,EPG,Mirage
2992,2323856,Evolution,Dust2
2993,2323856,GoodJob,Inferno
2994,2324046,BOOT-d[S],Cache
2995,2324046,Lucid Dream,Dust2
2996,2324046,BOOT-d[S],Mirage
2997,2324046,Lucid Dream,Inferno
2998,2324040,Sprout,Mirage
2999,2324040,Japaleno,Overpass
3000,2323924,Winstrike,Train
3001,2323924,forZe,Inferno
3002,2324081,Legacy,Mirage
3003,2324081,SYF,Nuke
3004,2324079,Ground Zero,Inferno
3005,2324079,Grayhound,Mirage
3006,2324045,BOOT-d[S],Cache
3007,2324045,MVP PK,Inferno
3008,2322524,Epsilon,Inferno
3009,2322524,Spirit,Dust2
3010,2323830,Space Jam,Train
3011,2323830,Chaos,Dust2
3012,2323830,Chaos,Inferno
3013,2323973,k0pfsache,Cache
3014,2323973,Spirit,Overpass
3015,2323944,DreamEaters,Mirage
3016,2323944,forZe,Overpass
3017,2324011,Sprout,Nuke
3018,2324011,LDLC,Train
3019,2324044,BOOT-d[S],Dust2
3020,2324044,Beyond,Cache
3021,2323908,Tempo Storm,Mirage
3022,2323908,Kinguin,Train
3023,2324042,Beyond,Dust2
3024,2324042,SCARZ Absolute,Mirage
3025,2324043,Lucid Dream,Cache
3026,2324043,MVP PK,Inferno
3027,2324041,BOOT-d[S],Cache
3028,2324041,Signature,Mirage
3029,2323986,Lucid Dream,Mirage
3030,2323986,BOOT-d[S],Cache
3031,2323803,OpTic,Overpass
3032,2323803,Imperial,Mirage
3033,2323985,Beyond,Cache
3034,2323985,MVP PK,Nuke
3035,2323802,Gambit,Cache
3036,2323802,Imperial,Mirage
3037,2323982,Lucid Dream,Overpass
3038,2323982,SCARZ Absolute,Cache
3039,2323843,Virtus.pro,Dust2
3040,2323843,Natus Vincere,Nuke
3041,2323981,Beyond,Train
3042,2323981,Signature,Mirage
3043,2323801,North,Inferno
3044,2323801,OpTic,Mirage
3045,2323842,Envy,Inferno
3046,2323842,Natus Vincere,Mirage
3047,2323841,TYLOO,Mirage
3048,2323841,Virtus.pro,Train
3049,2323775,mousesports,Inferno
3050,2323775,FaZe,Cache
3051,2323775,mousesports,Train
3052,2323775,FaZe,Mirage
3053,2323978,ALTERNATE aTTaX,Overpass
3054,2323978,x-kom,Mirage
3055,2324006,MightyWolves,Inferno
3056,2324006,Aimhaus,Mirage
3057,2323800,Gambit,Cache
3058,2323800,compLexity,Inferno
3059,2323925,Evolution,Inferno
3060,2323925,Space Jam,Train
3061,2323799,North,Dust2
3062,2323799,AGO,Train
3063,2323983,deprEST,Inferno
3064,2323983,Aimhaus,Overpass
3065,2323979,Esi Pirmais,Nuke
3066,2323979,MightyWolves,Mirage
3067,2323977,Windigo,Train
3068,2323977,x-kom,Cache
3069,2323798,Renegades,Cache
3070,2323798,Gambit,Overpass
3071,2323976,Valiance,Mirage
3072,2323976,ALTERNATE aTTaX,Train
3073,2323961,CyberZen,Inferno
3074,2323961,MFC,Train
3075,2323962,5POWER,Inferno
3076,2323962,BTRG,Mirage
3077,2323797,North,Nuke
3078,2323797,Red Reserve,Overpass
3079,2323840,Envy,Inferno
3080,2323840,Heroic,Mirage
3081,2323960,TNC,Mirage
3082,2323960,Lucid Dream,Overpass
3083,2323770,Chiefs,Mirage
3084,2323770,ORDER,Cache
3085,2323959,GOSU,Mirage
3086,2323959,Beyond,Train
3087,2323839,TYLOO,Inferno
3088,2323839,NiP,Overpass
3089,2323963,HEXAGONE,Dust2
3090,2323963,OFFSET,Train
3091,2323963,HEXAGONE,Inferno
3092,2323963,OFFSET,Cache
3093,2323937,Codewise Unicorns,Inferno
3094,2323937,Windigo,Mirage
3095,2323935,Fragsters,Dust2
3096,2323935,Kinguin,Nuke
3097,2323936,PACT,Mirage
3098,2323936,ALTERNATE aTTaX,Inferno
3099,2323774,SK,Dust2
3100,2323774,mousesports,Train
3101,2323934,Illuminar,Mirage
3102,2323934,Valiance,Inferno
3103,2323932,x-kom,Mirage
3104,2323932,Kinguin,Overpass
3105,2323855,DreamEaters,Inferno
3106,2323855,5balls,Train
3107,2323939,OFFSET,Train
3108,2323939,HD,Cache
3109,2323933,ALTERNATE aTTaX,Nuke
3110,2323933,Vex,Mirage
3111,2323773,Liquid,Nuke
3112,2323773,FaZe,Dust2
3113,2323929,PRIDE,Mirage
3114,2323929,Illuminar,Inferno
3115,2323938,HEXAGONE,Dust2
3116,2323938,Panthers,Inferno
3117,2323931,Fragsters,Inferno
3118,2323931,x-kom,Cache
3119,2323930,Windigo,Inferno
3120,2323930,Pompa,Mirage
3121,2323926,Valiance,Mirage
3122,2323926,PRIDE,Cache
3123,2323927,Codewise Unicorns,Inferno
3124,2323927,Pompa,Train
3125,2323928,Vex,Train
3126,2323928,PACT,Nuke
3127,2323769,ORDER,Cache
3128,2323769,Tainted Minds,Nuke
3129,2323768,Corvidae,Cache
3130,2323768,Chiefs,Nuke
3131,2323858,Winstrike,Inferno
3132,2323858,Epsilon,Mirage
3133,2323772,BIG,Cache
3134,2323772,Liquid,Inferno
3135,2323597,EURONICS,Overpass
3136,2323597,LDLC,Train
3137,2323864,DreamEaters,Mirage
3138,2323864,PLINK,Overpass
3139,2323771,Space Soldiers,Cache
3140,2323771,SK,Dust2
3141,2323838,TYLOO,Mirage
3142,2323838,MVP PK,Inferno
3143,2323837,Heroic,Mirage
3144,2323837,Virtus.pro,Cache
3145,2323766,Tainted Minds,Overpass
3146,2323767,Control,Train
3147,2323765,SYF,Inferno
3148,2323764,Tainted Minds,Nuke
3149,2323836,Virtus.pro,Train
3150,2323836,TYLOO,Mirage
3151,2323763,SYF,Nuke
3152,2323762,Tainted Minds,Cache
3153,2323761,Chiefs,Mirage
3154,2323760,Dark Sided,Inferno
3155,2323759,Dark Sided,Overpass
3156,2323835,Heroic,Mirage
3157,2323835,MVP PK,Cache
3158,2323758,Chiefs,Mirage
3159,2323756,Dark Sided,Overpass
3160,2323757,Grayhound,Mirage
3161,2323895,Winstrike,Mirage
3162,2323895,Spirit,Nuke
3163,2323786,Liquid,Inferno
3164,2323786,mousesports,Train
3165,2323886,Winstrike,Inferno
3166,2323886,PRIDE,Cache
3167,2323785,Space Soldiers,Inferno
3168,2323785,FaZe,Mirage
3169,2323783,Não Tem Como,Train
3170,2323783,BIG,Overpass
3171,2323834,Envy,Inferno
3172,2323834,VG.Flash,Cache
3173,2323833,NiP,Overpass
3174,2323833,Natus Vincere,Mirage
3175,2323832,VG.Flash,Mirage
3176,2323832,NiP,Overpass
3177,2323831,Natus Vincere,Overpass
3178,2323831,Envy,Inferno
3179,2323878,W7M,Mirage
3180,2323878,Isurus,Dust2
3181,2323857,NewTeam,Dust2
3182,2323857,WINside,Mirage
3183,2323782,Ghost,Inferno
3184,2323782,SK,Dust2
3185,2323875,EURONICS,Overpass
3186,2323875,Squared,Train
3187,2323861,EPG,Mirage
3188,2323861,GoodJob,Overpass
3189,2323874,Singularity,Overpass
3190,2323874,Kinguin,Nuke
3191,2323780,Não Tem Como,Train
3192,2323780,mousesports,Mirage
3193,2323781,BIG,Cache
3194,2323781,Liquid,Inferno
3195,2323860,GoodJob,Cache
3196,2323860,SkitLite,Dust2
3197,2323873,Ha MaSSe,Overpass
3198,2323873,FLuffy Gangsters,Mirage
3199,2323779,Space Soldiers,Cache
3200,2323779,SK,Inferno
3201,2323778,Ghost,Overpass
3202,2323778,FaZe,Dust2
3203,2323865,Sprout,Inferno
3204,2323865,Winstrike,Train
3205,2323777,x-kom,Mirage
3206,2323777,Epsilon,Train
3207,2323747,DreamEaters,Inferno
3208,2323747,5balls,Train
3209,2323652,NewTeam,Mirage
3210,2323652,HOLLYWOOD,Inferno
3211,2323805,Singularity,Overpass
3212,2323805,Tempo Storm,Inferno
3213,2323804,Sprout,Overpass
3214,2323804,Winstrike,Mirage
3215,2323806,gloryUS,Inferno
3216,2323806,Ex-Rejected,Nuke
3217,2323729,DreamEaters,Mirage
3218,2323729,Monolith,Inferno
3219,2323728,forZe,Inferno
3220,2323728,HOLLYWOOD,Train
3221,2323748,Rogue,Mirage
3222,2323748,Swole Patrol,Train
3223,2323749,compLexity,Nuke
3224,2323749,F1-racecar-PEEK,Train
3225,2323744,TeamOne,Train
3226,2323744,F1-racecar-PEEK,Overpass
3227,2323741,Bravado,Inferno
3228,2323741,Swole Patrol,Cache
3229,2323742,The Pioneers,Overpass
3230,2323742,Rogue,Nuke
3231,2323743,compLexity,Mirage
3232,2323743,Freedom 35,Train
3233,2323646,SK,Cache
3234,2323646,HellRaisers,Overpass
3235,2323569,Liquid,Mirage
3236,2323569,Astralis,Dust2
3237,2323708,NOBO,Cache
3238,2323708,AllTheStars,Mirage
3239,2323475,Sprout,Mirage
3240,2323475,HOLLYWOOD,Nuke
3241,2323568,FaZe,Train
3242,2323568,Astralis,Inferno
3243,2323645,SK,Inferno
3244,2323645,Winstrike,Mirage
3245,2323644,HellRaisers,Dust2
3246,2323644,Giants,Overpass
3247,2323567,Liquid,Inferno
3248,2323567,NRG,Nuke
3249,2323707,EURONICS,Dust2
3250,2323707,Illuminar,Train
3251,2323566,G2,Inferno
3252,2323566,FaZe,Mirage
3253,2323703,SuperJymy,Cache
3254,2323703,ENCE,Dust2
3255,2323703,SuperJymy,Mirage
3256,2323703,ENCE,Inferno
3257,2323643,Giants,Overpass
3258,2323643,Tempo Storm,Mirage
3259,2323668,Virtue,Nuke
3260,2323668,FURIA,Inferno
3261,2323704,Gucci Squad,Inferno
3262,2323704,pro100,Cache
3263,2323663,GoodJob,Dust2
3264,2323663,Japaleno,Overpass
3265,2323706,k1ck,Inferno
3266,2323706,Illuminar,Overpass
3267,2323705,fnatic Academy,Inferno
3268,2323705,EURONICS,Nuke
3269,2323565,fnatic,Nuke
3270,2323565,Liquid,Inferno
3271,2323657,MAXISAUCISSE,Inferno
3272,2323657,LDLC,Train
3273,2323642,Quantum Bellator Fire,Train
3274,2323642,Movistar Riders,Nuke
3275,2323564,Luminosity,Overpass
3276,2323564,G2,Cache
3277,2323656,RUSH B,Dust2
3278,2323656,ALTERNATE aTTaX,Mirage
3279,2323655,NOBO,Dust2
3280,2323655,Sprout,Nuke
3281,2323563,Cloud9,Overpass
3282,2323563,fnatic,Train
3283,2323641,Giants,Overpass
3284,2323641,OFFSET,Train
3285,2323535,MVP PK,Inferno
3286,2323535,Signature,Train
3287,2323661,Isurus,Inferno
3288,2323661,Virtue,Cache
3289,2323660,YeaH!,Nuke
3290,2323660,FURIA,Overpass
3291,2323662,top100,Cache
3292,2323662,GoodJob,Inferno
3293,2323534,Signature,Overpass
3294,2323534,Alpha Red,Train
3295,2323606,YeaH!,Train
3296,2323606,FURIA Inagame,Cache
3297,2323612,W7M,Overpass
3298,2323612,Virtue,Nuke
3299,2323581,x-kom,Mirage
3300,2323581,Pompa,Inferno
3301,2323474,forZe,Overpass
3302,2323474,Vega Squadron,Mirage
3303,2323621,WINside,Dust2
3304,2323621,GoodJob,Inferno
3305,2323596,5balls,Overpass
3306,2323596,k1ck,Inferno
3307,2323628,Ground Zero,Inferno
3308,2323628,Corvidae,Mirage
3309,2323631,Legacy,Train
3310,2323631,AVANT,Dust2
3311,2323532,MVP PK,Inferno
3312,2323532,ORDER,Overpass
3313,2323525,freakss,Mirage
3314,2323525,o9,Train
3315,2323600,Sprout,Inferno
3316,2323600,Arte et Marte,Cache
3317,2323464,ENCE,Mirage
3318,2323464,Spirit,Cache
3319,2323463,ALTERNATE aTTaX,Nuke
3320,2323463,ENCE,Dust2
3321,2323598,Furious,Cache
3322,2323598,Ex-Rejected,Mirage
3323,2323441,C4,Nuke
3324,2323441,Virtue,Inferno
3325,2323524,freakss,Overpass
3326,2323524,Pongileez,Nuke
3327,2323440,FURIA Inagame,Cache
3328,2323440,DETONA,Mirage
3329,2323593,EnVyUs Academy,Cache
3330,2323593,Arte et Marte,Mirage
3331,2323523,Gameworks,Inferno
3332,2323523,o9,Mirage
3333,2323594,PAPERPLANES,Mirage
3334,2323594,fish123,Inferno
3335,2323592,Sprout,Mirage
3336,2323592,Vexed,Train
3337,2323591,HAVU,Nuke
3338,2323591,hatersg0nnahate,Mirage
3339,2323579,x-kom,Train
3340,2323579,k0pfsache,Cache
3341,2323576,AllTheStars,Mirage
3342,2323576,HOLLYWOOD,Inferno
3343,2323461,ALTERNATE aTTaX,Overpass
3344,2323461,Spirit,Dust2
3345,2323462,ENCE,Dust2
3346,2323462,AVANGAR,Mirage
3347,2323577,DreamEaters,Mirage
3348,2323577,Evolution,Inferno
3349,2323527,Malvinas,Mirage
3350,2323527,Furious,Overpass
3351,2322378,Bulldozer,Train
3352,2322378,FURIA,Inferno
3353,2322377,Bulldozer,Train
3354,2322377,FURIA,Inferno
3355,2322376,YeaH!,Inferno
3356,2322376,LiNE5 Academy,Cache
3357,2323522,freakss,Cache
3358,2323522,ArchNemesis,Inferno
3359,2322375,YeaH!,Inferno
3360,2322375,LiNE5 Academy,Cache
3361,2323521,Pongileez,Overpass
3362,2323521,iConic[5],Dust2
3363,2323412,Windigo,Overpass
3364,2323412,AVANGAR,Cache
3365,2323517,NOBO,Cache
3366,2323517,5balls,Overpass
3367,2323233,Space Soldiers,Mirage
3368,2323233,Rogue,Overpass
3369,2323495,Nightmare,Train
3370,2323495,o9,Overpass
3371,2323494,Rapid,Mirage
3372,2323494,Gameworks,Train
3373,2323232,Space Soldiers,Cache
3374,2323232,Heroic,Mirage
3375,2323161,NRG,Overpass
3376,2323161,Natus Vincere,Mirage
3377,2323511,ARES,Inferno
3378,2323511,1337HUANIA,Dust2
3379,2323231,Fragsters,Nuke
3380,2323231,Rogue,Inferno
3381,2323477,ARES,Dust2
3382,2323477,WASD,Nuke
3383,2323160,Natus Vincere,Inferno
3384,2323160,mousesports,Mirage
3385,2323476,Untagged,Inferno
3386,2323476,1337HUANIA,Dust2
3387,2323159,NRG,Overpass
3388,2323159,North,Mirage
3389,2323230,Space Soldiers,Mirage
3390,2323230,OpTic,Inferno
3391,2323158,SK,Inferno
3392,2323158,Natus Vincere,Overpass
3393,2323229,Fragsters,Nuke
3394,2323229,eUnited,Mirage
3395,2323465,Dark Tigers,Inferno
3396,2323465,Universe,Train
3397,2323228,compLexity,Inferno
3398,2323228,OpTic,Nuke
3399,2323470,FlipSid3,Train
3400,2323470,5balls,Mirage
3401,2323471,AVANGAR,Train
3402,2323471,DreamEaters,Inferno
3403,2323157,mousesports,Mirage
3404,2323157,NiP,Inferno
3405,2323467,forZe,Overpass
3406,2323467,Spirit,Nuke
3407,2323466,Nemiga,Mirage
3408,2323466,HellRaisers,Train
3409,2323227,Fragsters,Inferno
3410,2323227,Luminosity,Mirage
3411,2323444,AVANGAR,Cache
3412,2323444,Spirit,Dust2
3413,2323445,pro100,Inferno
3414,2323445,Nemiga,Overpass
3415,2323189,Dark Tigers,Inferno
3416,2323189,Gravity,Nuke
3417,2323156,AGO,Train
3418,2323156,North,Dust2
3419,2323188,Brute,Cache
3420,2323188,Universe,Overpass
3421,2323155,Liquid,Inferno
3422,2323155,NRG,Nuke
3423,2322374,Isurus,Overpass
3424,2322374,C4,Mirage
3425,2322373,Isurus,Overpass
3426,2322373,C4,Mirage
3427,2322372,YeaH!,Inferno
3428,2322372,Bulldozer,Mirage
3429,2322371,YeaH!,Inferno
3430,2322371,Bulldozer,Mirage
3431,2323367,forZe,Inferno
3432,2323367,RUNUP,Overpass
3433,2323439,Valiance,Cache
3434,2323439,Kinguin,Dust2
3435,2323362,AVANGAR,Train
3436,2323362,FLuffy Gangsters,Cache
3437,2323361,HellRaisers,Overpass
3438,2323361,5balls,Inferno
3439,2323154,GODSENT,Overpass
3440,2323154,North,Nuke
3441,2323153,Renegades,Cache
3442,2323153,NRG,Overpass
3443,2323152,AVANGAR,Mirage
3444,2323152,Natus Vincere,Inferno
3445,2323433,x-kom,Cache
3446,2323433,Sprout,Inferno
3447,2323348,Furious,Overpass
3448,2323348,gloryUS,Cache
3449,2323426,LDLC,Overpass
3450,2323426,Valiance,Inferno
3451,2323427,tomorrow,Cache
3452,2323427,Kinguin,Mirage
3453,2323425,Windigo,Inferno
3454,2323425,x-kom,Mirage
3455,2323428,Sprout,Mirage
3456,2323428,Tempo Storm,Inferno
3457,2323311,Playing Ducks,Inferno
3458,2323311,Epsilon,Mirage
3459,2323145,AVANGAR,Mirage
3460,2323145,Liquid,Dust2
3461,2323389,HEY,Inferno
3462,2323389,HOLLYWOOD,Train
3463,2323144,Natus Vincere,Mirage
3464,2323144,mousesports,Nuke
