,Unnamed: 0,team,teamcode,eventcode,placement
726,726,duttdutt,4666,3069,4th
727,727,havu,7865,3069,5-8th
728,728,chiefs,6010,3069,5-8th
729,729,eclipse,7892,3069,5-8th
730,730,uniquestars,7739,3069,5-8th
731,731,firenation,7334,3069,9-12th
732,732,forge,8444,3069,9-12th
733,733,berzerk,8526,3069,9-12th
734,734,fire-dragoon,7421,3069,9-12th
735,735,mith,6353,3069,13-16th
736,736,tpcu,8226,3069,13-16th
737,737,wmgc,8527,3069,13-16th
738,738,protea,8528,3069,13-16th
739,739,fnatic,4991,2866,1st
740,740,north,7533,2866,2nd
741,741,faze,6667,2866,3rd
742,742,astralis,6665,2866,4th
743,743,nip,4411,2866,5th
744,744,hellraisers,5310,2866,6th
745,745,g2,5995,2866,7th
746,746,envy,5991,2866,8th
747,747,mousesports,4494,2866,9th
748,748,heroic,7175,2866,10th
749,749,ldlc,4674,2866,11th
750,750,natus-vincere,4608,2866,12th
751,751,godsent,6902,2866,13th
752,752,big,7532,2866,14th
753,753,cloud9,5752,3326,1st
754,754,mythic,5479,3326,2nd
755,755,muffin-lightning,7220,3326,3rd
756,756,bushido-boyz,7885,3326,4th
757,757,guerrilla-tactics,7882,3326,5-7th
758,758,the-fundamentals,8084,3326,5-7th
759,759,na-rejects,8535,3326,5-7th
760,760,sk,6137,3325,1st
761,761,teamone,6947,3325,2nd
762,762,immortals,7010,3325,3-4th
763,763,bootkamp,8382,3325,3-4th
764,764,intz,6619,3325,5-8th
765,765,black-dragons,7081,3325,5-8th
766,766,furia,8297,3325,5-8th
767,767,brasil-gaming-house,8411,3325,5-8th
768,768,valiance,8481,3196,1st
769,769,kliktech,8127,3196,2nd
770,770,squared,7669,3196,3rd
771,771,zonic,8401,3196,4th
772,772,ripple,8290,3196,5th
773,773,locastic,7964,3196,6th
774,774,prowince,5590,3196,7th
775,775,resistance,7497,3196,8th
776,776,deathrow,7695,3341,1-4th
777,777,skrr-pop-pop-boom,8530,3341,1-4th
778,778,guccitiger,8531,3341,1-4th
779,779,katjakajbentebent,8533,3341,1-4th
780,780,heat,5810,3341,5-8th
781,781,mixens-farsa,8529,3341,5-8th
782,782,zuttt,8532,3341,5-8th
783,783,izquierdo-pico,8534,3341,5-8th
784,784,bootkamp,8382,3338,1st
785,785,furia,8297,3338,2nd
786,786,sons-of-snakes,8514,3334,1st
787,787,darkpassage,7018,3334,2nd
788,788,beyond,8262,3337,1st
789,789,signature,6774,3337,2nd
790,790,mith,6353,3337,3-4th
791,791,nspr,7839,3337,3-4th
792,792,eternal,8145,3324,1st
793,793,brutality,6352,3324,2nd
794,794,semperx,8047,3324,3rd
795,795,mxb,8510,3324,4th
796,796,shooting-monkeys,8048,3324,5-6th
797,797,slaughter-rage-army,8511,3324,5-6th
798,798,elements,7389,3324,7-8th
799,799,god-particles,8512,3324,7-8th
800,800,splyce,6301,3259,1st
801,801,ghost,7801,3259,2nd
802,802,rogue,7157,3259,3-4th
803,803,subtle,7217,3259,3-4th
804,804,liquid,5973,3252,1st
805,805,misfits,7557,3252,2nd
806,806,clg,5974,3252,3rd
807,807,complexity,5005,3252,4th
808,808,luminosity,6290,3252,5-6th
809,809,nrg,6673,3252,5-6th
810,810,teamone,6947,3252,7-8th
811,811,rise-nation,7924,3252,7-8th
812,812,space-soldiers,5929,3251,1st
813,813,envy,5991,3251,2nd
814,814,optic,6615,3251,3rd
815,815,ago,8068,3251,4th
816,816,pride,6896,3251,5-6th
817,817,godsent,6902,3251,5-6th
818,818,extatus,6745,3251,7-8th
819,819,windigo,8513,3251,7-8th
820,820,renegades,6211,3190,1st
821,821,virtuspro,5378,3190,2nd
822,822,hellraisers,5310,3190,3rd
823,823,heroic,7175,3190,4th
824,824,spirit,7020,3190,5-6th
825,825,flash,7660,3190,5-6th
826,826,tyloo,4863,3190,7-8th
827,827,havu,7865,3190,7-8th
828,828,tainted-minds,7517,2895,1st
829,829,grayhound,8008,2895,2nd
830,830,chiefs,6010,2895,3rd
831,831,athletico,5680,2895,4th
832,832,ldlc,4674,3232,1st
833,833,big,7532,3232,2nd
834,834,aaa,5639,3232,3rd
835,835,ares,8242,3232,4th
836,836,valiance,8481,3293,1st
837,837,tricked,4602,3293,2nd
838,838,toxic,8490,3293,3-4th
839,839,epg-academy,8509,3293,3-4th
840,840,alternate-attax,4501,3293,5-6th
841,841,vexed,6375,3293,5-6th
842,842,singularity,6978,3293,7-8th
843,843,sharks,8113,3293,7-8th
844,844,toxic,8490,3294,1st
845,845,eziskins,8505,3294,2nd
846,846,lpsp,8465,3294,3-4th
847,847,eyez-on,8489,3294,3-4th
848,848,envyus-academy,7856,3305,1st
849,849,alternate-attax,4501,3305,2nd
850,850,esuba,5412,3305,3-4th
851,851,venatores,7253,3305,3-4th
852,852,nexus,7187,3305,5-8th
853,853,nova,7787,3305,5-8th
854,854,goodjob,7820,3305,5-8th
855,855,spirit-academy,7900,3305,5-8th
856,856,nova,7787,3310,1-4th
857,857,wasd,7668,3310,1-4th
858,858,resistance,7497,3310,1-4th
859,859,elquvet,7427,3310,1-4th
860,860,venatores,7253,3310,5-8th
861,861,izako-boars,7681,3310,5-8th
862,862,spirit-academy,7900,3310,5-8th
863,863,crew,8492,3310,5-8th
864,864,5power,7092,3240,1st
865,865,grayhound,8008,3240,2nd
866,866,mineski,6715,3240,3-4th
867,867,signature,6774,3240,3-4th
868,868,athletico,5680,3240,5-8th
869,869,fire-dragoon,7421,3240,5-8th
870,870,akara,8208,3240,5-8th
871,871,vikings,8330,3240,5-8th
872,872,luminosity,6290,2938,1st
873,873,clg,5974,2938,2nd
874,874,complexity,5005,2938,3rd
875,875,misfits,7557,2938,4th
876,876,tempo-storm,6118,2938,5-8th
877,877,vault,6366,2938,5-8th
878,878,gorilla-core,7880,2938,5-8th
879,879,gale-force,8181,2938,5-8th
880,880,gbots,5435,3264,1-4th
881,881,wololos,7080,3264,1-4th
882,882,mad-lions,8362,3264,1-4th
883,883,ramboot,8508,3264,1-4th
884,884,panthers,4981,3264,5-8th
885,885,defining-stars,8166,3264,5-8th
886,886,easy-qualifier,8506,3264,5-8th
887,887,hedgehogs,8507,3264,5-8th
888,888,avangar,8120,3250,1st
889,889,quantum-bellator-fire,7367,3250,2nd
890,890,spirit,7020,3250,3rd
891,891,pro100,7898,3250,4th
892,892,nemiga,7969,3250,5-6th
893,893,forze,8135,3250,5-6th
894,894,tengri,7145,3250,7-8th
895,895,notbad,7610,3250,7-8th
896,896,renegades,6211,3249,1st
897,897,tyloo,4863,3249,2nd
898,898,flash,7660,3249,3rd
899,899,mvp-pk,7354,3249,4th
900,900,tainted-minds,7517,3249,5-6th
901,901,kings,8021,3249,5-6th
902,902,themongolz,6248,3249,7-8th
903,903,boot-ds,7567,3249,7-8th
904,904,sk,6137,3133,1st
905,905,virtuspro,5378,3133,2nd
906,906,g2,5995,3133,3rd
907,907,astralis,6665,3133,4th
908,908,faze,6667,3133,5-6th
909,909,north,7533,3133,5-6th
910,910,liquid,5973,3133,7-8th
911,911,gambit,6651,3133,7-8th
912,912,kinguin,6134,3204,1st
913,913,endpoint,7234,3204,2nd
914,914,panthers,6693,3204,3-4th
915,915,movistar-riders,7718,3204,3-4th
916,916,giants,4949,3204,5-6th
917,917,ex-outlaws,8347,3204,5-6th
918,918,kpi,7339,3204,7-8th
919,919,envyus-academy,7856,3204,7-8th
920,920,5power,7092,3178,1st
921,921,athletico,5680,3178,2nd
922,922,recca,7344,3178,3-4th
923,923,scarz-absolute,7962,3178,3-4th
924,924,gametv,8499,3178,5-8th
925,925,ardeont-academy,8500,3178,5-8th
926,926,goldenmix,8225,3178,5-8th
927,927,beyond,8262,3178,5-8th
928,928,tnc,5257,3178,9-12th
929,929,one-time-wonder,8333,3178,9-12th
930,930,mammoth,8493,3178,9-12th
931,931,virtual-genesis,8205,3178,9-12th
932,932,bootkamp,8382,3301,1st
933,933,furia,8297,3301,2nd
934,934,isurus,7653,3301,3-4th
935,935,kitsune,8122,3301,3-4th
936,936,intz,6619,3301,5-8th
937,937,wolfpack,7851,3301,5-8th
938,938,c4,8051,3301,5-8th
939,939,brasil-gaming-house,8411,3301,5-8th
940,940,valiance,8481,3014,1st
941,941,mk,6959,3014,2nd
942,942,ex-outlaws,8347,3014,3rd
943,943,nexus,7187,3014,4th
944,944,gameagents,6652,3014,5th
945,945,resistance,7497,3014,6th
946,946,kliktech,8127,3014,7th
947,947,squared,7669,3014,8th
948,948,ago,8068,3262,1st
949,949,virtuspro,5378,3262,2nd
950,950,pride,6896,3262,3-4th
951,951,tomorrow,7000,3262,3-4th
952,952,pompa,8209,3262,5-8th
953,953,seal,8361,3262,5-8th
954,954,the-legion,8477,3262,5-8th
955,955,check-point,8482,3262,5-8th
956,956,liquid,5973,3153,1-2nd
957,957,faze,6667,3153,1-2nd
958,958,tyloo,4863,3153,3-4th
959,959,vega-squadron,6094,3153,3-4th
960,960,loathe,8494,3307,1st
961,961,puriseura,8496,3307,2nd
962,962,vitalis,8105,3307,3-4th
963,963,vemvi,8495,3307,3-4th
964,964,ex-outlaws,8347,3284,1st
965,965,nexus,7187,3284,2nd
966,966,opaa,7743,3284,3-4th
967,967,spirit-academy,7900,3284,3-4th
968,968,goodjob,7820,3284,5-6th
969,969,prophecy,8032,3284,5-6th
970,970,method,6132,3284,7-8th
971,971,gameagents,6652,3284,7-8th
972,972,esuba,5412,3304,1st
973,973,eeriness,4970,3304,2nd
974,974,quantum-bellator-fire,7367,3245,1st
975,975,russia,5138,3245,2nd
976,976,aaa,5639,3306,1st
977,977,envyus-academy,7856,3306,2nd
978,978,alientech,5524,3302,1st
979,979,giants,4949,3302,2nd
980,980,sharks,8113,3302,3rd
981,981,hexagone,7463,3302,4th
982,982,spirit-academy,7900,3297,1st
983,983,epg,7489,3297,2nd
984,984,goodjob,7820,3297,3rd
985,985,dreameaters,8305,3297,4th
986,986,cloud9,5752,2573,1st
987,987,big,7532,2573,2nd
988,988,mousesports,4494,2573,3-4th
989,989,renegades,6211,2573,3-4th
990,990,ldlc,4674,2573,5-6th
991,991,clg,5974,2573,5-6th
992,992,tempo-storm,6118,2573,7-8th
993,993,nrg,6673,2573,7-8th
994,994,flash,7660,2921,1st
995,995,eclipse,7892,2921,2nd
996,996,kings,8021,2921,3-4th
997,997,vici,7606,2921,3-4th
998,998,scarz-absolute,7962,2921,5-8th
999,999,boot-ds,7567,2921,5-8th
1000,1000,nasr,8211,2921,5-8th
1001,1001,beyond,8262,2921,5-8th
1002,1002,kharum,7806,2921,9-12th
1003,1003,recca,7344,2921,9-12th
1004,1004,entity,7348,2921,9-12th
1005,1005,fire-dragoon,7421,2921,9-12th
1006,1006,mineski,6715,2921,13-15th
1007,1007,talon,8210,2921,13-15th
1008,1008,utm,7655,2921,13-15th
1009,1009,havu,7865,3280,1-2nd
1010,1010,nyyrikki,8485,3280,1-2nd
1011,1011,skitlite,6263,3280,3-4th
1012,1012,turbobricks,8487,3280,3-4th
1013,1013,acapella,8425,3279,1-2nd
1014,1014,infurity,8488,3279,1-2nd
1015,1015,fact-revolution,8078,3279,3-4th
1016,1016,naniiiiiiiii,8486,3279,3-4th
1017,1017,toxic,8490,3278,1-2nd
1018,1018,fsnus,8491,3278,1-2nd
1019,1019,struggletony,7875,3278,3-4th
1020,1020,eyez-on,8489,3278,3-4th
1021,1021,passions,7124,3277,1-2nd
1022,1022,hasselsnok,8279,3277,1-2nd
1023,1023,awtr,4804,3277,3-4th
1024,1024,singularity,6978,3277,3-4th
1025,1025,russian-forces,8483,3303,1st
1026,1026,ex-lc,8484,3303,2nd
1027,1027,fragsters,6855,3263,1st
1028,1028,north-academy,7713,3263,2nd
1029,1029,tricked,4602,3263,3-4th
1030,1030,heroic,7175,3263,3-4th
1031,1031,opaa,7743,3263,5-8th
1032,1032,odense,8010,3263,5-8th
1033,1033,rollerz,8479,3263,5-8th
1034,1034,hydras,8480,3263,5-8th
1035,1035,kon-sweden,6418,3104,1st
1036,1036,kon-denmark,6417,3104,2nd
1037,1037,kon-norway,6419,3104,3rd
1038,1038,kon-finland,6420,3104,4th
1039,1039,misfits,7557,3298,1st
1040,1040,immortals,7010,3298,2-3rd
1041,1041,soar,8384,3298,2-3rd
1042,1042,reason,5208,3285,1st
1043,1043,odense,8010,3285,2nd
1044,1044,main-street,7714,3285,3-4th
1045,1045,forcebuy,7732,3285,3-4th
1046,1046,roughtimes,8081,3285,5-6th
1047,1047,adaptation,8342,3285,5-6th
1048,1048,vulture,8427,3285,7th
1049,1049,godsent,6902,3261,1st
1050,1050,fnatic,4991,3261,2nd
1051,1051,passions,7124,3261,3-4th
1052,1052,japaleno,7144,3261,3-4th
1053,1053,crowns,7168,3261,5-8th
1054,1054,team5,8392,3261,5-8th
1055,1055,kindest-regards,8426,3261,5-8th
1056,1056,sweden,8475,3261,5-8th
1057,1057,ago,8068,3291,1st
1058,1058,kinguin,6134,3291,2nd
1059,1059,avangar,8120,3291,3-4th
1060,1060,seed,8452,3291,3-4th
1061,1061,binary-dragons,6669,3291,5-8th
1062,1062,singularity,6978,3291,5-8th
1063,1063,quantum-bellator-fire,7367,3291,5-8th
1064,1064,forze,8135,3291,5-8th
1065,1065,ehome,7024,3286,1st
1066,1066,lgd,6899,3286,2nd
1067,1067,eclipsezb,8470,3286,3rd
1068,1068,roughshark,6633,3286,4th
1069,1069,emp,7479,3286,5th
1070,1070,epg,7489,3296,1-4th
1071,1071,goodjob,7820,3296,1-4th
1072,1072,spirit-academy,7900,3296,1-4th
1073,1073,dreameaters,8305,3296,1-4th
1074,1074,space-jam,7017,3296,5-8th
1075,1075,dream,8339,3296,5-8th
1076,1076,shipachi,8404,3296,5-8th
1077,1077,deepdarkdanger,8462,3296,5-8th
1078,1078,noreg,8473,3260,1st
1079,1079,vitalis,8105,3260,2nd
1080,1080,chaos,7197,3260,3-4th
1081,1081,havu,7865,3260,3-4th
1082,1082,spirit-academy,7900,3288,1st
1083,1083,binary-dragons,6669,3288,2nd
1084,1084,tengri,7145,3288,3-4th
1085,1085,lpsp,8465,3288,3-4th
1086,1086,epsilon,4688,3288,5-8th
1087,1087,gameagents,6652,3288,5-8th
1088,1088,nexus,7187,3288,5-8th
1089,1089,epg,7489,3288,5-8th
1090,1090,grayhound,8008,3129,1st
1091,1091,chiefs,6010,3129,2nd
1092,1092,tainted-minds,7517,3129,3rd
1093,1093,athletico,5680,3129,4th
1094,1094,sin,8321,3129,5th
1095,1095,dark-sided,7212,3129,6th
1096,1096,avant,5293,3129,7th
1097,1097,kings,8021,3129,8th
1098,1098,skitlite,6263,3287,1st
1099,1099,rat-gang,8471,3287,2nd
1100,1100,gosu,7435,3287,3-4th
1101,1101,fc-lahti-menace,8445,3287,3-4th
1102,1102,khunnu,7807,3282,1st
1103,1103,again,8469,3282,2nd
1104,1104,themongolz,6248,3282,3rd
1105,1105,kharum,7806,3282,4th
1106,1106,flash,7660,3212,1st
1107,1107,5power,7092,3212,2nd
1108,1108,new4,4865,3212,3rd
1109,1109,vici,7606,3212,4th
1110,1110,scarz-absolute,7962,3212,5-6th
1111,1111,uya,7716,3212,5-6th
1112,1112,lgd,6899,3212,7-8th
1113,1113,aerowolf,8207,3212,7-8th
1114,1114,wg,8143,3212,9-10th
1115,1115,number,8409,3212,9-10th
1116,1116,five,6908,3212,11-12th
1117,1117,max,8118,3212,11-12th
1118,1118,mociustempler,7368,3212,13-14th
1119,1119,rte,7480,3212,13-14th
1120,1120,themongolz,6248,3212,15-16th
1121,1121,otfs,8390,3212,15-16th
1122,1122,space-soldiers,5929,3255,1-2nd
1123,1123,optic,6615,3255,1-2nd
1124,1124,envy,5991,3255,3-5th
1125,1125,ago,8068,3255,3-5th
1126,1126,ex-outlaws,8347,3255,3-5th
1127,1127,extatus,6745,3255,6-8th
1128,1128,godsent,6902,3255,6-8th
1129,1129,pride,6896,3255,6-8th
1130,1130,nip,4411,3255,9-11th
1131,1131,heroic,7175,3255,9-11th
1132,1132,binary-dragons,6669,3255,9-11th
1133,1133,hellraisers,5310,3255,12-14th
1134,1134,kinguin,6134,3255,12-14th
1135,1135,team5,8392,3255,12-14th
1136,1136,ldlc,4674,3255,15-16th
1137,1137,japaleno,7144,3255,15-16th
1138,1138,complexity,5005,3257,1-2nd
1139,1139,nrg,6673,3257,1-2nd
1140,1140,french-canadians,7616,3257,3-5th
1141,1141,luminosity,6290,3257,3-5th
1142,1142,rise-nation,7924,3257,3-5th
1143,1143,immortals,7010,3257,6-8th
1144,1144,misfits,7557,3257,6-8th
1145,1145,soar,8384,3257,6-8th
1146,1146,tempo-storm,6118,3257,9-12th
1147,1147,splyce,6301,3257,9-12th
1148,1148,gale-force,8181,3257,9-12th
1149,1149,rogue,7157,3257,9-12th
1150,1150,ghost,7801,3257,13-16th
1151,1151,clg-academy,7878,3257,13-16th
1152,1152,beacon,7961,3257,13-16th
1153,1153,naventic,8328,3257,13-16th
1154,1154,mousesports,4494,3183,1st
1155,1155,gambit,6651,3183,2nd
1156,1156,vega-squadron,6094,3183,3-4th
1157,1157,seed,8452,3183,3-4th
1158,1158,alternate-attax,4501,3183,5-8th
1159,1159,tricked,4602,3183,5-8th
1160,1160,panthers,6693,3183,5-8th
1161,1161,singularity,6978,3183,5-8th
1162,1162,teamone,6947,3258,1st
1163,1163,isurus,7653,3258,2nd
1164,1164,intz,6619,3258,3-4th
1165,1165,c4,8051,3258,3-4th
1166,1166,entity,7348,3242,1st
1167,1167,2ez,8460,3242,2nd
1168,1168,brutality,6352,3242,3rd
1169,1169,shooting-monkeys,8048,3242,4th
1170,1170,iyati,8000,3242,5-6th
1171,1171,excellence-of-execution,8461,3242,5-6th
1172,1172,semperx,8047,3242,7th
1173,1173,forze,8135,3281,1st
1174,1174,space-jam,7017,3281,2nd
1175,1175,hatemania,7174,3281,3rd
1176,1176,kinguin,6134,3254,1-8th
1177,1177,ago,8068,3254,1-8th
1178,1178,binary-dragons,6669,3254,1-8th
1179,1179,extatus,6745,3254,1-8th
1180,1180,ex-outlaws,8347,3254,1-8th
1181,1181,pride,6896,3254,1-8th
1182,1182,team5,8392,3254,1-8th
1183,1183,japaleno,7144,3254,1-8th
1184,1184,berzerk,5121,3254,9-16th
1185,1185,1337huania,7552,3254,9-16th
1186,1186,dignitas,5422,3254,9-16th
1187,1187,envyus-academy,7856,3254,9-16th
1188,1188,orion,8308,3254,9-16th
1189,1189,lpsp,8465,3254,9-16th
1190,1190,chaos,7197,3254,9-16th
1191,1191,rakosi,8466,3254,9-16th
1192,1192,beacon,7961,3256,1-8th
1193,1193,tempo-storm,6118,3256,1-8th
1194,1194,gale-force,8181,3256,1-8th
1195,1195,naventic,8328,3256,1-8th
1196,1196,french-canadians,7616,3256,1-8th
1197,1197,soar,8384,3256,1-8th
1198,1198,clg-academy,7878,3256,1-8th
1199,1199,rise-nation,7924,3256,1-8th
1200,1200,mythic,5479,3256,9-16th
1201,1201,broken-alliance,6811,3256,9-16th
1202,1202,nitrious,8241,3256,9-16th
1203,1203,muffin-lightning,7220,3256,9-16th
1204,1204,good-people,8349,3256,9-16th
1205,1205,morior-invictus,7723,3256,9-16th
1206,1206,scottys-scooter,8467,3256,9-16th
1207,1207,surkadurk,8468,3256,9-16th
1208,1208,faze,6667,3016,1st
1209,1209,astralis,6665,3016,2nd
1210,1210,cloud9,5752,3016,3-4th
1211,1211,north,7533,3016,3-4th
1212,1212,g2,5995,3016,5-8th
1213,1213,fnatic,4991,3016,5-8th
1214,1214,heroic,7175,3016,5-8th
1215,1215,envy,5991,3016,5-8th
1216,1216,nip,4411,3016,9-12th
1217,1217,sk,6137,3016,9-12th
1218,1218,natus-vincere,4608,3016,9-12th
1219,1219,immortals,7010,3016,9-12th
1220,1220,mousesports,4494,3016,13-16th
1221,1221,renegades,6211,3016,13-16th
1222,1222,virtuspro,5378,3016,13-16th
1223,1223,liquid,5973,3016,13-16th
1224,1224,quantum-bellator-fire,7367,3244,1st
1225,1225,forze,8135,3244,2nd
1226,1226,deepdarkdanger,8462,3244,3-4th
1227,1227,bivaetitak,8463,3244,3-4th
1228,1228,tricked,4602,3265,1st
1229,1229,igamecom,7331,3265,2nd
1230,1230,singularity,6978,3265,3-4th
1231,1231,japaleno,7144,3265,3-4th
1232,1232,bx3,4606,3265,5-8th
1233,1233,reason,5208,3265,5-8th
1234,1234,passions,7124,3265,5-8th
1235,1235,menikmati,8420,3265,5-8th
1236,1236,space-soldiers,5929,3219,1st
1237,1237,havu,7865,3219,2nd
1238,1238,dignitas,5422,3219,3-4th
1239,1239,ago,8068,3219,3-4th
1240,1240,mousesports,4494,3219,5-8th
1241,1241,hellraisers,5310,3219,5-8th
1242,1242,heroic,7175,3219,5-8th
1243,1243,envy,5991,3219,5-8th
1244,1244,pride,6896,3219,9-12th
1245,1245,godsent,6902,3219,9-12th
1246,1246,ex-outlaws,8347,3219,9-12th
1247,1247,north-academy,7713,3219,9-12th
1248,1248,snabbabrillor,8186,3219,13-19th
1249,1249,alternate-attax,4501,3219,13-19th
1250,1250,kindest-regards,8426,3219,13-19th
1251,1251,igamecom,7331,3219,13-19th
1252,1252,envyus-academy,7856,3219,13-19th
1253,1253,binary-dragons,6669,3219,13-19th
1254,1254,fragsters,6855,3219,13-19th
1255,1255,liquid,5973,3152,1st
1256,1256,cloud9,5752,3152,2nd
1257,1257,optic,6615,3152,3rd
1258,1258,luminosity,6290,3152,4th
1259,1259,clg,5974,3152,5-6th
1260,1260,nrg,6673,3152,5-6th
1261,1261,immortals,7010,3152,7-8th
1262,1262,misfits,7557,3152,7-8th
1263,1263,vega-squadron,6094,3151,1st
1264,1264,natus-vincere,4608,3151,2nd
1265,1265,avangar,8120,3151,3rd
1266,1266,spirit,7020,3151,4th
1267,1267,flipsid3,5988,3151,5-6th
1268,1268,quantum-bellator-fire,7367,3151,5-6th
1269,1269,spirit-academy,7900,3151,7-8th
1270,1270,forze,8135,3151,7-8th
1271,1271,kings,8021,3134,1-2nd
1272,1272,mvp-pk,7354,3134,1-2nd
1273,1273,grayhound,8008,3134,3-4th
1274,1274,5power,7092,3134,3-4th
1275,1275,recca,7344,3134,5-6th
1276,1276,tainted-minds,7517,3134,5-6th
1277,1277,athletico,5680,3134,7-8th
1278,1278,nasr,8211,3134,7-8th
1279,1279,boot-ds,7567,3134,9-10th
1280,1280,legacy,6468,3134,9-10th
1281,1281,chiefs,6010,3134,11-12th
1282,1282,themongolz,6248,3134,11-12th
1283,1283,nip,4411,3157,1st
1284,1284,mousesports,4494,3157,2nd
1285,1285,hellraisers,5310,3157,3-4th
1286,1286,big,7532,3157,3-4th
1287,1287,binary-dragons,6669,3157,5-8th
1288,1288,north-academy,7713,3157,5-8th
1289,1289,envyus-academy,7856,3157,5-8th
1290,1290,pride,6896,3157,5-8th
1291,1291,avangar,8120,3157,9-12th
1292,1292,extatus,6745,3157,9-12th
1293,1293,fragsters,6855,3157,9-12th
1294,1294,mk,6959,3157,9-12th
1295,1295,spirit,7020,3157,13-16th
1296,1296,ex-outlaws,8347,3157,13-16th
1297,1297,spirit-academy,7900,3157,13-16th
1298,1298,nemiga,7969,3157,13-16th
1299,1299,forze,8135,3157,17-18th
1300,1300,epg,7489,3157,17-18th
1301,1301,igamecom,7331,3157,19-20th
1302,1302,ares,8242,3157,19-20th
1303,1303,pro100,7898,3253,1-4th
1304,1304,quantum-bellator-fire,7367,3253,1-4th
1305,1305,avangar,8120,3253,1-4th
1306,1306,notbad,7610,3253,1-4th
1307,1307,fontan,7844,3253,5-6th
1308,1308,fantazeri,8459,3253,5-6th
1309,1309,weplay,5337,3253,7-8th
1310,1310,nemiga,7969,3253,7-8th
1311,1311,space-jam,7017,3253,9-16th
1312,1312,hatemania,7174,3253,9-16th
1313,1313,1bullet,8009,3253,9-16th
1314,1314,mimimishki,7521,3253,9-16th
1315,1315,forze,8135,3253,9-16th
1316,1316,dreameaters,8305,3253,9-16th
1317,1317,nova,7787,3253,9-16th
1318,1318,dream,8339,3253,9-16th
1319,1319,euronics,6343,3207,1st
1320,1320,vitalis,8105,3207,2nd
1321,1321,esuba,5412,3207,3-4th
1322,1322,1337huania,7552,3207,3-4th
1323,1323,spirit-academy,7900,3207,5-8th
1324,1324,gameagents,6652,3207,5-8th
1325,1325,forze,8135,3207,5-8th
1326,1326,pro100,7898,3207,5-8th
1327,1327,epg,7489,3207,9-12th
1328,1328,menikmati,8420,3207,9-12th
1329,1329,movistar-riders,7718,3207,9-12th
1330,1330,goodjob,7820,3207,9-12th
1331,1331,maskinisterna,8458,3270,1st
1332,1332,chupas,8184,3270,2nd
1333,1333,popcornplokker,7908,3270,3-4th
1334,1334,ggnore,8457,3270,3-4th
1335,1335,russia,5138,3243,1st
1336,1336,quantum-bellator-fire,7367,3243,2nd
1337,1337,spirit,7020,3243,3-4th
1338,1338,spirit-academy,7900,3243,3-4th
1339,1339,ares,8242,3269,1st
1340,1340,envyus-academy,7856,3269,2nd
1341,1341,isurus,7653,2935,1st
1342,1342,intz,6619,2935,2nd
1343,1343,teamone,6947,2935,3rd
1344,1344,hafnet,8125,2935,4th
1345,1345,progaming,6771,2935,5-8th
1346,1346,merciless,7614,2935,5-8th
1347,1347,glacon,7936,2935,5-8th
1348,1348,dynasty,8272,2935,5-8th
1349,1349,faze,6667,3150,1st
1350,1350,nip,4411,3150,2nd
1351,1351,hellraisers,5310,3150,3rd
1352,1352,heroic,7175,3150,4th
1353,1353,fnatic,4991,3150,5-6th
1354,1354,space-soldiers,5929,3150,5-6th
1355,1355,mousesports,4494,3150,7-8th
1356,1356,big,7532,3150,7-8th
1357,1357,boot-ds,7567,3267,1st
1358,1358,quadruno,8453,3267,2nd
1359,1359,secretboys,8455,3267,3rd
1360,1360,battleon,8454,3267,4th
1361,1361,pride,6896,3266,1st
1362,1362,tomorrow,7000,3266,2nd
1363,1363,venatores,7253,3266,3-4th
1364,1364,off-mode-black,8103,3266,3-4th
1365,1365,sharks,8113,3268,1st
1366,1366,alientech,5524,3268,2nd
1367,1367,electronik-generation,8167,3268,3-4th
1368,1368,bad,8456,3268,3-4th
1369,1369,gameagents,6652,3238,1st
1370,1370,slovakia,5141,3238,2nd
1371,1371,switzerland,5113,3238,3-4th
1372,1372,g,8066,3238,3-4th
1373,1373,energy,5153,3239,1st
1374,1374,bravado,5158,3239,2nd
